"run","start_time_min","end_time_min","jar_ID","dry_jar_mass_g","wet_jar_mass_g","water_mass_g","water_temp_C","density_g_mL","volume_mL","condition"
12,16,17,17,394,1139.8,745.8,14.3,1.00059914333838,745.353426459796,3
12,17,18,18,393,1115.9,722.9,14.2,1.00059485632037,722.470234015016,3
12,18,19,19,392.3,1132.7,740.4,14.2,1.00059485632037,739.959830218174,3
12,19,20,20,394.2,1124.6,730.4,14.3,1.00059914333838,729.962647742337,3
12,20,21,21,393.4,1117.8,724.4,14.2,1.00059485632037,723.969342261001,3
12,21,22,22,393.3,1133.5,740.2,14.1,1.00059055724573,739.763127524917,3
12,22,23,23,393.3,1123.4,730.1,14.1,1.00059055724573,729.669088632724,3
12,23,24,24,393.1,1115.9,722.8,14.1,1.00059055724573,722.373397156188,3
12,24,25,25,394.3,1126.8,732.5,14.2,1.00059485632037,732.06452678932,3
12,25,26,26,392.7,1108.8,716.1,14.1,1.00059055724573,715.677351554436,3
12,26,27,27,394.2,1126.5,732.3,14,1.00058624608577,731.870943524068,3
12,27,28,28,394.3,1127.1,732.8,14.1,1.00059055724573,732.367495069251,3
12,28,29,29,394.4,1114.6,720.2,14.1,1.00059055724573,719.774931698791,3
12,29,30,30,394,1125.3,731.3,14.1,1.00059055724573,730.868380382291,3
13,0,1,1,393.3,584.1,190.8,16.2,1.0006783433979,190.67065981674,4
13,1,2,2,392.9,825.7,432.8,15.8,1.00066202103649,432.513666853975,4
13,2,3,3,394.4,839.4,445,15.7,1.00065791148837,444.707421878181,4
13,3,4,4,393,831,438,15.6,1.00065379030287,437.713826944513,4
13,4,5,5,394.4,848.2,453.8,15.7,1.00065791148837,453.501636063637,4
13,5,6,6,393.3,837.7,444.4,15.7,1.00065791148837,444.107816365536,4
13,6,7,7,393.3,839,445.7,15.5,1.00064965745266,445.41063566105,4
13,7,8,8,393,850.5,457.5,15.4,1.00064551291035,457.204868354804,4
13,8,9,9,393.4,832.7,439.3,15.5,1.00064965745266,439.01479076935,4
13,9,10,10,393.2,835.8,442.6,15.5,1.00064965745266,442.312648291633,4
13,10,11,11,394.4,828.9,434.5,15.7,1.00065791148837,434.214325406898,4
13,11,12,12,393.1,835.7,442.6,15.6,1.00065379030287,442.310821474067,4
13,12,13,13,392.4,836,443.6,15.5,1.00064965745266,443.311999055961,4
13,13,14,14,393.9,837.9,444,15.5,1.00064965745266,443.711739361692,4
13,14,15,15,393.4,837.2,443.8,15.6,1.00065379030287,443.510037438299,4
13,15,16,16,393.2,827.4,434.2,15.7,1.00065791148837,433.914522650576,4
13,16,17,17,394,833.7,439.7,15.5,1.00064965745266,439.414531075081,4
13,17,18,18,393,831.8,438.8,15.5,1.00064965745266,438.515115387186,4
13,18,19,19,392.3,832.7,440.4,15.5,1.00064965745266,440.114076610111,4
13,19,20,20,394.2,832.6,438.4,15.6,1.00065379030287,438.113565599257,4
13,20,21,21,393.4,830.3,436.9,15.5,1.00064965745266,436.616348934962,4
13,21,22,22,393.3,826.6,433.3,15.4,1.00064551291035,433.020479689916,4
13,22,23,23,393.3,842.4,449.1,15.4,1.00064551291035,448.810287165339,4
13,23,24,24,393.1,840.4,447.3,15.4,1.00064551291035,447.011448339025,4
13,24,25,25,394.3,838.3,444,15.5,1.00064965745266,443.711739361692,4
13,25,26,26,392.7,834.5,441.8,15.5,1.00064965745266,441.51316768017,4
13,26,27,27,394.2,828.7,434.5,15.5,1.00064965745266,434.217907100575,4
13,27,28,28,394.3,843.3,449,15.5,1.00064965745266,448.708493183333,4
13,28,29,29,394.4,830.3,435.9,15.5,1.00064965745266,435.616998170634,4
13,29,30,30,394,843.5,449.5,15.5,1.00064965745266,449.208168565497,4
14,0,1,1,393.3,562.6,169.3,17.8,1.00074180938628,169.174504764447,4
14,1,2,2,392.9,825.3,432.4,17.2,1.00071834785713,432.089609355032,4
14,2,3,3,394.4,833.7,439.3,17.1,1.00071439841668,438.986388818882,4
14,3,4,4,393,823.4,430.4,17,1.00071043771151,430.094444686984,4
14,4,5,5,394.4,834.5,440.1,17.1,1.00071439841668,439.78581770815,4
14,5,6,6,393.3,813.2,419.9,17,1.00071043771151,419.601898987139,4
14,6,7,7,393.3,818.2,424.9,16.8,1.00070248240279,424.60172476016,4
14,7,8,8,393,824.1,431.1,16.7,1.00069848774693,430.79909211277,4
14,8,9,9,393.4,826,432.6,16.7,1.00069848774693,432.298045112466,4
14,9,10,10,393.2,821.7,428.5,16.8,1.00070248240279,428.199197598796,4
14,10,11,11,394.4,820.2,425.8,16.9,1.00070646571558,425.49939926242,4
14,11,12,12,393.1,826.8,433.7,16.8,1.00070248240279,433.395547254604,4
14,12,13,13,392.4,820.2,427.8,16.7,1.00069848774693,427.501395513437,4
14,13,14,14,393.9,822,428.1,16.7,1.00069848774693,427.801186113377,4
14,14,15,15,393.4,840.4,447,16.8,1.00070248240279,446.686210797344,4
14,15,16,16,393.2,817.3,424.1,17,1.00071043771151,423.798917267077,4
14,16,17,17,394,830,436,16.9,1.00070646571558,435.692198399283,4
14,17,18,18,393,820.5,427.5,16.9,1.00070646571558,427.198199118564,4
14,18,19,19,392.3,820.6,428.3,16.9,1.00070646571558,427.997634344984,4
14,19,20,20,394.2,828.6,434.4,17,1.00071043771151,434.091604953592,4
14,20,21,21,393.4,807.9,414.5,17,1.00071043771151,414.205732627218,4
14,21,22,22,393.3,828.7,435.4,16.8,1.00070248240279,435.094353872849,4
14,22,23,23,393.3,828.7,435.4,16.8,1.00070248240279,435.094353872849,4
14,23,24,24,393.1,823.4,430.3,16.8,1.00070248240279,429.997934018115,4
14,24,25,25,394.3,827,432.7,16.9,1.00070646571558,432.394528090298,4
14,25,26,26,392.7,815.2,422.5,17,1.00071043771151,422.200053160434,4
14,26,27,27,394.2,823,428.8,16.8,1.00070248240279,428.498987002016,4
14,27,28,28,394.3,826.9,432.6,16.8,1.00070248240279,432.296319442799,4
14,28,29,29,394.4,827.9,433.5,16.8,1.00070248240279,433.195687652458,4
14,29,30,30,394,826,432,16.9,1.00070646571558,431.69502226718,4
15,0,1,1,393.3,584.7,191.4,17.9,1.00074568069457,191.257383061756,4
15,1,2,2,392.9,826.5,433.6,17.4,1.00072621304748,433.285342530974,4
15,2,3,3,394.4,837.1,442.7,17.2,1.00071834785713,442.382215683331,4
15,3,4,4,393,833,440,17.1,1.00071439841668,439.685889096991,4
15,4,5,5,394.4,824.3,429.9,17.2,1.00071834785713,429.591403935541,4
15,5,6,6,393.3,814.1,420.8,16.6,1.0006944817217,420.507964904544,4
15,6,7,7,393.3,829.6,436.3,16.8,1.00070248240279,435.993722082508,4
15,7,8,8,393,822.9,429.9,16.7,1.00069848774693,429.599929713013,4
15,8,9,9,393.4,834.2,440.8,16.8,1.00070248240279,440.490563130804,4
15,9,10,10,393.2,811.3,418.1,16.9,1.00070646571558,417.80483520812,4
15,10,11,11,394.4,836.6,442.2,17,1.00071043771151,441.886067473476,4
15,11,12,12,393.1,823.8,430.7,16.8,1.00070248240279,430.397653222407,4
15,12,13,13,392.4,816.7,424.3,16.8,1.00070248240279,424.002145953721,4
15,13,14,14,393.9,826.1,432.2,16.8,1.00070248240279,431.896600238506,4
15,14,15,15,393.4,832.8,439.4,16.8,1.00070248240279,439.091545915779,4
15,15,16,16,393.2,808.3,415.1,17,1.00071043771151,414.80530666721,4
15,16,17,17,394,844.9,450.9,16.8,1.00070248240279,450.5834730392,4
15,17,18,18,393,813.8,420.8,16.8,1.00070248240279,420.504602916158,4
15,18,19,19,392.3,823.4,431.1,16.9,1.00070646571558,430.795657637457,4
15,19,20,20,394.2,810.4,416.2,16.9,1.00070646571558,415.906176545371,4
15,20,21,21,393.4,825.3,431.9,16.7,1.00069848774693,431.598533712608,4
15,21,22,22,393.3,820,426.7,16.6,1.0006944817217,426.40387030601,4
15,22,23,23,393.3,817.8,424.5,16.6,1.0006944817217,424.205397105463,4
15,23,24,24,393.1,827.8,434.7,16.6,1.0006944817217,434.398318307998,4
15,24,25,25,394.3,835.1,440.8,16.7,1.00069848774693,440.492321510807,4
15,25,26,26,392.7,816.7,424,16.8,1.00070248240279,423.702356550501,4
15,26,27,27,394.2,823.4,429.2,16.7,1.00069848774693,428.900418313154,4
15,27,28,28,394.3,825.1,430.8,16.6,1.0006944817217,430.501024907029,4
15,28,29,29,394.4,841.2,446.8,16.6,1.0006944817217,446.489920911004,4
15,29,30,30,394,805.1,411.1,16.8,1.00070248240279,410.811412212054,4
16,0,1,1,393.3,528.4,135.1,18.6,1.00077247158167,134.995719642928,4
16,1,2,2,392.9,824.7,431.8,17.9,1.00074568069457,431.478254995122,4
16,2,3,3,394.4,818.7,424.3,17.7,1.00073792699284,423.987128453296,4
16,3,4,4,393,817.1,424.1,17.6,1.0007340334889,423.788924737019,4
16,4,5,5,394.4,828.4,434,17.6,1.0007340334889,433.681663135738,4
16,5,6,6,393.3,817.3,424,17.5,1.00073012884896,423.690651232499,4
16,6,7,7,393.3,816.6,423.3,17.4,1.00072621304748,422.992817097235,4
16,7,8,8,393,828.1,435.1,17.2,1.00071834785713,434.787671208081,4
16,8,9,9,393.4,818.9,425.5,17.2,1.00071834785713,425.194562397239,4
16,9,10,10,393.2,824.4,431.2,17.4,1.00072621304748,430.887084177481,4
16,10,11,11,394.4,816.3,421.9,17.5,1.00073012884896,421.592183384414,4
16,11,12,12,393.1,827.4,434.3,17.3,1.00072228605878,433.986537574211,4
16,12,13,13,392.4,816.7,424.3,17.2,1.00071834785713,423.995423795883,4
16,13,14,14,393.9,820,426.1,17.2,1.00071834785713,425.794131697916,4
16,14,15,15,393.4,819.5,426.1,17.3,1.00072228605878,425.792456045064,4
16,15,16,16,393.2,822.3,429.1,17.5,1.00073012884896,428.786930292136,4
16,16,17,17,394,806.5,412.5,17.4,1.00072621304748,412.200654506519,4
16,17,18,18,393,821.4,428.4,17.3,1.00072228605878,428.090795986167,4
16,18,19,19,392.3,814,421.7,17.3,1.00072228605878,421.395631809912,4
16,19,20,20,394.2,815.4,421.2,17.4,1.00072621304748,420.894341037929,4
16,20,21,21,393.4,828.5,435.1,17.2,1.00071834785713,434.787671208081,4
16,21,22,22,393.3,818.8,425.5,17.1,1.00071439841668,425.196240479022,4
16,22,23,23,393.3,826.9,433.6,17,1.00071043771151,433.29217290027,4
16,23,24,24,393.1,817.7,424.6,17,1.00071043771151,424.298562300403,4
16,24,25,25,394.3,825.7,431.4,17.2,1.00071834785713,431.090327187235,4
16,25,26,26,392.7,810.1,417.4,17.2,1.00071834785713,417.10037683809,4
16,26,27,27,394.2,820.5,426.3,17.1,1.00071439841668,425.995669368289,4
16,27,28,28,394.3,821.7,427.4,17.1,1.00071439841668,427.094884091032,4
16,28,29,29,394.4,814.9,420.5,17,1.00071043771151,420.20147302713,4
16,29,30,30,394,830.5,436.5,17.1,1.00071439841668,436.188387706447,4
17,0,1,1,393.3,553.2,159.9,16.3,1.00068239516543,159.790959421811,5
17,1,2,2,392.9,813,420.1,15.8,1.00066202103649,419.822068958768,5
17,2,3,3,394.4,808.4,414,15.6,1.00065379030287,413.729507659882,5
17,3,4,4,393,821.5,428.5,15.5,1.00064965745266,428.221802514606,5
17,4,5,5,394.4,813.5,419.1,15.5,1.00064965745266,418.827905329921,5
17,5,6,6,393.3,791.6,398.3,15.5,1.00064965745266,398.041409431896,5
17,6,7,7,393.3,819.1,425.8,15.4,1.00064551291035,425.525317913608,5
17,7,8,8,393,820.7,427.7,15.3,1.00064135664844,427.425867578113,5
17,8,9,9,393.4,820.2,426.8,15.3,1.00064135664844,426.526444429129,5
17,9,10,10,393.2,817.7,424.5,15.4,1.00064551291035,424.226156539048,5
17,10,11,11,394.4,820.6,426.2,15.5,1.00064965745266,425.923295756651,5
17,11,12,12,393.1,813.3,420.2,15.3,1.00064135664844,419.930674669916,5
17,12,13,13,392.4,814.6,422.2,15.3,1.00064135664844,421.929392778768,5
17,13,14,14,393.9,819.6,425.7,15.3,1.00064135664844,425.42714946926,5
17,14,15,15,393.4,816.7,423.3,15.4,1.00064551291035,423.026930654838,5
17,15,16,16,393.2,802.5,409.3,15.5,1.00064965745266,409.034267839506,5
17,16,17,17,394,811.8,417.8,15.4,1.00064551291035,417.530478685546,5
17,17,18,18,393,824.3,431.3,15.3,1.00064135664844,431.023560174047,5
17,18,19,19,392.3,817,424.7,15.3,1.00064135664844,424.427790414834,5
17,19,20,20,394.2,822.3,428.1,15.4,1.00064551291035,427.823834191676,5
17,20,21,21,393.4,804.6,411.2,15.3,1.00064135664844,410.936443180079,5
17,21,22,22,393.3,819.7,426.4,15.2,1.00063718863936,426.128475776325,5
17,22,23,23,393.3,820.1,426.8,15.2,1.00063718863936,426.52822106317,5
17,23,24,24,393.1,808.9,415.8,15.2,1.00063718863936,415.535225674944,5
17,24,25,25,394.3,825,430.7,15.3,1.00064135664844,430.423944741391,5
17,25,26,26,394.2,801.2,407,15.4,1.00064551291035,406.737445727662,5
17,26,27,27,394.2,820.6,426.4,15.2,1.00063718863936,426.128475776325,5
17,27,28,28,394.3,819.4,425.1,15.2,1.00063718863936,424.829303594081,5
17,28,29,29,394.4,814.1,419.7,15.2,1.00063718863936,419.432742221679,5
17,29,30,30,394,828.2,434.2,15.3,1.00064135664844,433.921701431883,5
18,0,1,1,393.3,557.5,164.2,19.2,1.00079501033678,164.069563001463,5
18,1,2,2,392.9,797.6,404.7,18.7,1.00077625511162,404.386093228065,5
18,2,3,3,394.4,796.6,402.2,18.4,1.00076487184098,401.892603664359,5
18,3,4,4,393,796.3,403.3,18.2,1.0007572283611,402.99484087711,5
18,4,5,5,394.4,798.8,404.4,18.2,1.0007572283611,404.09400855617,5
18,5,6,6,393.3,803.7,410.4,18,1.00074954094303,410.092618791782,5
18,6,7,7,393.3,799.7,406.4,17.8,1.00074180938628,406.098752133912,5
18,7,8,8,393,811.4,418.4,17.7,1.00073792699284,418.091479012159,5
18,8,9,9,393.4,805.8,412.4,17.6,1.0007340334889,412.097506629443,5
18,9,10,10,393.2,802,408.8,17.8,1.00074180938628,408.496973111081,5
18,10,11,11,394.4,804.9,410.5,17.8,1.00074180938628,410.195712969909,5
18,11,12,12,393.1,814.5,421.4,17.7,1.00073792699284,421.089266863585,5
18,12,13,13,392.4,803.4,411,17.6,1.0007340334889,410.698533522554,5
18,13,14,14,393.9,804.7,410.8,17.6,1.0007340334889,410.498680221569,5
18,14,15,15,393.4,806.4,413,17.7,1.00073792699284,412.695460879593,5
18,15,16,16,393.2,792,398.8,17.9,1.00074568069457,398.502844122405,5
18,18,19,19,392.3,798,405.7,17.7,1.00073792699284,405.400843774457,5
18,19,20,20,394.2,800.4,406.2,17.8,1.00074180938628,405.898900385815,5
18,20,21,21,393.4,804.1,410.7,17.7,1.00073792699284,410.397156860167,5
18,21,22,22,393.3,794,400.7,17.4,1.00072621304748,400.409217601848,5
18,22,23,23,393.3,804.2,410.9,17.4,1.00072621304748,410.601815604191,5
18,23,24,24,393.1,798.3,405.2,17.5,1.00073012884896,404.904367640115,5
18,24,25,25,394.3,804.7,410.4,17.5,1.00073012884896,410.100573740136,5
18,25,26,26,394.2,806.1,411.9,17.6,1.0007340334889,411.597873376982,5
18,26,27,27,394.2,806.2,412,17.5,1.00073012884896,411.699406386297,5
18,27,28,28,394.3,806.9,412.6,17.4,1.00072621304748,412.300581937915,5
18,28,29,29,394.4,799.9,405.5,17.5,1.00073012884896,405.20414876127,5
18,29,30,30,394,801.3,407.3,17.6,1.0007340334889,407.001247454346,5
19,0,1,1,393.3,578.9,185.6,15.4,1.00064551291035,185.480270091042,5
19,1,2,2,392.9,807,414.1,15.1,1.00063300885544,413.838036857951,5
19,2,3,3,394.4,817,422.6,15,1.0006288172689,422.334428817908,5
19,4,5,5,394.4,826,431.6,15,1.0006288172689,431.328773018952,5
19,5,6,6,393.3,830.5,437.2,15.1,1.00063300885544,436.92342360371,5
19,6,7,7,393.3,803.7,410.4,15,1.0006288172689,410.142095567604,5
19,7,8,8,393,821.3,428.3,14.9,1.00062461385189,428.032644880946,5
19,8,9,9,393.4,825,431.6,14.9,1.00062461385189,431.330584941901,5
19,9,10,10,393.2,831.5,438.3,14.9,1.00062461385189,438.026402641417,5
19,10,11,11,394.4,808.4,414,14.9,1.00062461385189,413.741571283474,5
19,11,12,12,393.1,820.1,427,14.9,1.00062461385189,426.733456372085,5
19,12,13,13,392.4,818,425.6,14.8,1.00062039857646,425.336122075347,5
19,13,14,14,393.9,817.5,423.6,14.8,1.00062039857646,423.337362103189,5
19,14,15,15,393.4,839.8,446.4,14.9,1.00062461385189,446.121346427398,5
19,15,16,16,393.2,805.5,412.3,14.9,1.00062461385189,412.042632464194,5
19,16,17,17,394,822.5,428.5,14.9,1.00062461385189,428.232520036156,5
19,17,18,18,393,826.7,433.7,14.8,1.00062039857646,433.43109996259,5
19,18,19,19,392.3,803.6,411.3,14.7,1.00061617141457,411.046724758151,5
19,19,20,20,394.2,819.2,425,14.9,1.00062461385189,424.734704819991,5
19,20,21,21,393.4,824,430.6,14.7,1.00061617141457,430.334839972915,5
19,21,22,22,393.3,805.1,411.8,14.6,1.00061193233809,411.548160371988,5
19,22,23,23,393.3,824.4,431.1,14.7,1.00061617141457,430.834532076924,5
19,23,24,24,393.1,830.1,437,14.6,1.00061193233809,436.732749107719,5
19,24,25,25,394.3,818.3,424,14.8,1.00062039857646,423.73711409762,5
19,25,26,26,394.2,820.4,426.2,14.7,1.00061617141457,425.937549457632,5
19,26,27,27,394.2,810.6,416.4,14.6,1.00061193233809,416.145347204701,5
19,27,28,28,394.3,820.6,426.3,14.6,1.00061193233809,426.039292779452,5
19,28,29,29,394.4,817.2,422.8,14.6,1.00061193233809,422.541433232823,5
19,29,30,30,394,818.9,424.9,14.7,1.00061617141457,424.638349987208,5
20,0,1,1,393.3,567.8,174.5,17.6,1.0007340334889,174.372005108724,5
20,1,2,2,392.9,819.6,426.7,17.1,1.00071439841668,426.395383812923,5
20,2,3,3,394.4,822.5,428.1,16.9,1.00070646571558,427.797775538379,5
20,3,4,4,393.6,819.5,425.9,16.8,1.00070248240279,425.601022770892,5
20,4,5,5,394.4,809.6,415.2,16.9,1.00070646571558,414.906882512345,5
20,5,6,6,393.3,825.4,432.1,16.7,1.00069848774693,431.798394112567,5
20,6,7,7,393.3,822.7,429.4,16.6,1.0006944817217,429.101996506681,5
20,7,8,8,393,817.1,424.1,16.6,1.0006944817217,423.805674705364,5
20,8,9,9,393.4,827.3,433.9,16.6,1.0006944817217,433.598873507799,5
20,9,10,10,393.2,826.8,433.6,16.6,1.0006944817217,433.299081707724,5
20,10,11,11,394.4,824.4,430,16.6,1.0006944817217,429.70158010683,5
20,11,12,12,393.1,832.3,439.2,16.5,1.00069046430071,438.896957319281,5
20,12,13,13,392.4,832.4,440,16.5,1.00069046430071,439.69640532897,5
20,13,14,14,393.9,832.1,438.2,16.5,1.00069046430071,437.89764730717,5
20,14,15,15,393.4,840.1,446.7,16.5,1.00069046430071,446.391782410116,5
20,15,16,16,393.2,813.4,420.2,16.7,1.00069848774693,419.906700314975,5
20,16,17,17,394,838.9,444.9,16.6,1.0006944817217,444.591239510532,5
20,17,18,18,393,833.3,440.3,16.5,1.00069046430071,439.996198332603,5
20,18,19,19,392.3,837.8,445.5,16.5,1.00069046430071,445.192610395582,5
20,19,20,20,394.2,840.7,446.5,16.6,1.0006944817217,446.190129110929,5
20,20,21,21,393.4,815.3,421.9,16.4,1.00068643545748,421.610591540719,5
20,21,22,22,393.3,828.2,434.9,16.3,1.00068239516543,434.603428721361,5
20,22,23,23,393.3,828,434.7,16.3,1.00068239516543,434.403565107325,5
20,23,24,24,393.1,835.2,442.1,16.2,1.0006783433979,441.800307678095,5
20,24,25,25,394.3,819.7,425.4,16.3,1.00068239516543,425.10990705465,5
20,25,26,26,394.2,835.6,441.4,16.4,1.00068643545748,441.097215231271,5
20,26,27,27,394.2,822.4,428.2,16.3,1.00068239516543,427.907997651154,5
20,27,28,28,394.3,827.4,433.1,16.2,1.0006783433979,432.806408630136,5
20,28,29,29,394.4,836.5,442.1,16.3,1.00068239516543,441.798518826659,5
20,29,30,30,394,840.7,446.7,16.3,1.00068239516543,446.395381949488,5
21,0,1,1,393.3,516.2,122.9,15.5,1.00064965745266,122.820208935928,6
21,1,2,2,392.9,816.1,423.2,14.8,1.00062039857646,422.937610108757,6
21,2,3,3,394.4,817,422.6,14.7,1.00061617141457,422.339766308764,6
21,3,4,4,393.6,829.9,436.3,14.6,1.00061193233809,436.033177198393,6
21,4,5,5,394.4,829.7,435.3,14.6,1.00061193233809,435.033788756499,6
21,5,6,6,393.3,810.5,417.2,14.6,1.00061193233809,416.944857958216,6
21,6,7,7,393.3,841,447.7,14.5,1.00060768131879,447.428106298302,6
21,7,8,8,393,835,442,14.5,1.00060768131879,441.731567978221,6
21,8,9,9,393.4,832.1,438.7,14.4,1.00060341832836,438.435440019691,6
21,9,10,10,393.2,816.9,423.7,14.5,1.00060768131879,423.442681792697,6
21,10,11,11,394.4,819.9,425.5,14.6,1.00061193233809,425.239782025937,6
21,11,12,12,393.1,802.8,409.7,14.4,1.00060341832836,409.452928598285,6
21,12,13,13,392.4,822.8,430.4,14.4,1.00060341832836,430.140445371496,6
21,13,14,14,393.9,815.4,421.5,14.4,1.00060341832836,421.245812555961,6
21,14,15,15,393.4,821.6,428.2,14.5,1.00060768131879,427.939948887498,6
21,15,16,16,393.2,827.2,434,14.5,1.00060768131879,433.736426476352,6
21,16,17,17,394,829,435,14.4,1.00060341832836,434.737671321098,6
21,17,18,18,393,831,438,14.4,1.00060341832836,437.735862157795,6
21,18,19,19,392.3,824.3,432,14.4,1.00060341832836,431.739480484401,6
21,19,20,20,394.2,825.3,431.1,14.6,1.00061193233809,430.836357300544,6
21,21,22,22,393.3,808.5,415.2,14.3,1.00059914333838,414.951384642139,6
21,22,23,23,393.3,829.9,436.6,14.3,1.00059914333838,436.338570652114,6
21,23,24,24,393.1,829.9,436.8,14.3,1.00059914333838,436.538450895198,6
21,24,25,25,394.3,832.6,438.3,14.4,1.00060341832836,438.035681241465,6
21,25,26,26,394.2,832.6,438.4,14.4,1.00060341832836,438.135620936022,6
21,26,27,27,394.2,840.7,446.5,14.4,1.00060341832836,446.230736195104,6
21,27,28,28,394.3,815.1,420.8,14.4,1.00060341832836,420.546234694065,6
21,28,29,29,394.4,831.9,437.5,14.4,1.00060341832836,437.236163685013,6
21,29,30,30,394,823.3,429.3,14.4,1.00060341832836,429.041108731373,6
22,0,1,1,393.3,598.5,205.2,14.9,1.00062461385189,205.071909244852,6
22,1,2,2,392.9,818.9,426,14.7,1.00061617141457,425.737672616028,6
22,2,3,3,394.4,828.2,433.8,14.7,1.00061617141457,433.532869438575,6
22,3,4,4,393.6,835.3,441.7,14.7,1.00061617141457,441.428004681924,6
22,4,5,5,394.4,822.5,428.1,14.7,1.00061617141457,427.836379452868,6
22,5,6,6,393.3,817.3,424,14.7,1.00061617141457,423.738904199991,6
22,6,7,7,393.3,830,436.7,14.6,1.00061193233809,436.432932575151,6
22,7,8,8,393,827.7,434.7,14.6,1.00061193233809,434.434155691363,6
22,8,9,9,393.4,829.5,436.1,14.6,1.00061193233809,435.833299510014,6
22,9,10,10,393.2,831.2,438,14.7,1.00061617141457,437.730283112254,6
22,11,12,12,393.1,827.5,434.4,14.6,1.00061193233809,434.134339158794,6
22,12,13,13,392.4,828.8,436.4,14.6,1.00061193233809,436.133116042583,6
22,13,14,14,393.9,828.2,434.3,14.6,1.00061193233809,434.034400314605,6
22,14,15,15,393.4,817.3,423.9,14.7,1.00061617141457,423.638965779189,6
22,15,16,16,393.2,817.8,424.6,14.8,1.00062039857646,424.336742089268,6
22,16,17,17,394,817.1,423.1,14.7,1.00061617141457,422.839458412774,6
22,17,18,18,393,816.9,423.9,14.7,1.00061617141457,423.638965779189,6
22,18,19,19,392.3,823.9,431.6,14.7,1.00061617141457,431.334224180934,6
22,19,20,20,394.2,830.7,436.5,14.8,1.00062039857646,436.229363923612,6
22,20,21,21,393.4,819,425.6,14.7,1.00061617141457,425.337918932821,6
22,21,22,22,393.3,811.4,418.1,14.6,1.00061193233809,417.844307555921,6
22,22,23,23,393.3,817.4,424.1,14.6,1.00061193233809,423.840638207285,6
22,23,24,24,393.1,819.9,426.8,14.6,1.00061193233809,426.538987000399,6
22,24,25,25,394.3,837.3,443,14.6,1.00061193233809,442.729079759084,6
22,25,26,26,394.2,815.9,421.7,14.7,1.00061617141457,421.440320521547,6
22,26,27,27,394.2,822.1,427.9,14.6,1.00061193233809,427.638314286483,6
22,27,28,28,394.3,833.2,438.9,14.6,1.00061193233809,438.631587147318,6
22,28,29,29,394.4,817,422.6,14.6,1.00061193233809,422.341555544444,6
22,29,30,30,394,819.2,425.2,14.7,1.00061617141457,424.938165249613,6
23,0,1,1,393.3,579.1,185.8,14.7,1.00061617141457,185.685585849902,6
23,1,2,2,392.9,818.5,425.6,14.4,1.00060341832836,425.34334003278,6
23,2,3,3,394.4,827.6,433.2,14.4,1.00060341832836,432.93875681908,6
23,3,4,4,393.6,829.8,436.2,14.3,1.00059914333838,435.938810165946,6
23,4,5,5,394.4,824.3,429.9,14.3,1.00059914333838,429.642582508804,6
23,5,6,6,393.3,819.1,425.8,14.3,1.00059914333838,425.545037525585,6
23,6,7,7,393.3,826.3,433,14.2,1.00059485632037,432.74258034099,6
23,7,8,8,393,833,440,14.2,1.00059485632037,439.738418822254,6
23,8,9,9,393.4,817,423.6,14.2,1.00059485632037,423.348168666151,6
23,9,10,10,393.2,824.2,431,14.3,1.00059914333838,430.741923845766,6
23,10,11,11,394.4,814.4,420,14.3,1.00059914333838,419.748510476152,6
23,11,12,12,393.1,823.2,430.1,14.2,1.00059485632037,429.844304398753,6
23,12,13,13,392.4,810.4,418,14.2,1.00059485632037,417.751497881141,6
23,13,14,14,393.9,822.1,428.2,14.2,1.00059485632037,427.945433953839,6
23,14,15,15,393.4,829.1,435.7,14.3,1.00059914333838,435.439109558237,6
23,15,16,16,393.2,820.7,427.5,14.3,1.00059914333838,427.244019591798,6
23,16,17,17,394,830.4,436.4,14.3,1.00059914333838,436.13869040903,6
23,17,18,18,393,822,429,14.3,1.00059914333838,428.743121414927,6
23,18,19,19,392.3,807.9,415.6,14.3,1.00059914333838,415.351145128307,6
23,19,20,20,394.2,816.8,422.6,14.4,1.00060341832836,422.345149196083,6
23,20,21,21,393.4,816,422.6,14.4,1.00060341832836,422.345149196083,6
23,21,22,22,393.3,818.4,425.1,14.2,1.00059485632037,424.847276912136,6
23,22,23,23,393.3,813.3,420,14.2,1.00059485632037,419.750308875788,6
23,23,24,24,393.1,826,432.9,14.2,1.00059485632037,432.642639791258,6
23,24,25,25,394.3,815.7,421.4,14.4,1.00060341832836,421.145872861404,6
23,27,28,28,394.3,824,429.7,14.4,1.00060341832836,429.4408675096,6
23,28,29,29,394.4,813.9,419.5,14.3,1.00059914333838,419.248809868442,6
23,29,30,30,394,820.7,426.7,14.4,1.00060341832836,426.442676672903,6
24,0,1,1,393.3,588.8,195.5,15,1.0006288172689,195.377143478233,6
24,1,2,2,392.9,821,428.1,14.8,1.00062039857646,427.834572040545,6
24,2,3,3,394.4,824,429.6,14.8,1.00062039857646,429.333642019664,6
24,3,4,4,393.6,819,425.4,14.7,1.00061617141457,425.138042091217,6
24,4,5,5,394.4,813.6,419.2,14.7,1.00061617141457,418.9418600015,6
24,5,6,6,393.3,826.8,433.5,14.7,1.00061617141457,433.23305417617,6
24,6,7,7,393.3,819.4,426.1,14.6,1.00061193233809,425.839415091074,6
24,7,8,8,393,831.2,438.2,14.6,1.00061193233809,437.932015237992,6
24,8,9,9,393.4,829.1,435.7,14.6,1.00061193233809,435.433544133257,6
